key,tip_label,scientific,order,family,primary_lifestyle,dim_proxy,dim_bin,hwi,dichromatism,male_plumage,female_plumage,spur_hi,marc_poly,marc_lek,lislevand,english_name,mating_system,display_num,resource,harem,lek,polyandry,ssd_mass,ssd_tarsus,ssd_wing,ssd_tail,ssd_bill,body_mass_mean,body_size_log
buteo rufofuscus,Buteo_rufofuscus,Buteo rufofuscus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,33.8,NA,NA,NA,NA,0,0,TRUE,Jackal Buzzard,NA,NA,NA,NA,NA,NA,NA,NA,-0.07446416093754117,NA,NA,1530,7.333023014386481
buteo solitarius,Buteo_solitarius,Buteo solitarius,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,34.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.88,6.216366551437055
buteo swainsoni,Buteo_swainsoni,Buteo swainsoni,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,46.6,NA,NA,NA,NA,0,0,TRUE,Swainson's Hawk,NA,5,0,NA,NA,NA,-0.3166519288292717,NA,-0.05329858172436196,-0.04771897667907198,NA,958.5,6.865369562485699
buteo ventralis,Buteo_ventralis,Buteo ventralis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,33,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190.52,7.082145465449812
buteogallus aequinoctialis,Buteogallus_aequinoctialis,Buteogallus aequinoctialis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,24.9,NA,NA,NA,NA,0,0,TRUE,Rufous Crab-Hawk,NA,NA,NA,NA,NA,NA,-0.2910377802987532,NA,-0.02806545289828384,NA,NA,695.5,6.544631011363498
buteogallus anthracinus,Buteogallus_anthracinus,Buteogallus anthracinus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,30.7,NA,NA,NA,NA,0,0,TRUE,Common Black-Hawk,NA,4,1,NA,NA,NA,-0.41341993339266625,NA,-0.03784235318315999,-0.07421178736274324,NA,996,6.903747257584598
buteogallus gundlachii,Buteogallus_gundlachii,Buteogallus gundlachii,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,32.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.09,6.882529774430062
buteogallus meridionalis,Buteogallus_meridionalis,Buteogallus meridionalis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,31.1,NA,NA,NA,NA,0,0,TRUE,Savanna Hawk,NA,NA,NA,NA,NA,NA,-0.10171513587186765,NA,0.005755051540385238,NA,NA,804.9,6.690718046099688
buteogallus urubitinga,Buteogallus_urubitinga,Buteogallus urubitinga,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,22,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152.87,7.0500097645628506
chelictinia riocourii,Chelictinia_riocourii,Chelictinia riocourii,Accipitriformes,Accipitridae,Aerial,more_3D,3D,55.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,4.700480365792417
chondrohierax uncinatus,Chondrohierax_uncinatus,Chondrohierax uncinatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,21,NA,NA,NA,NA,0,0,TRUE,Hook-billed Kite,NA,NA,NA,NA,NA,NA,-0.0523483997561637,NA,-0.010434877292579619,NA,NA,267.5,5.589119566336061
chondrohierax wilsonii,Chondrohierax_wilsonii,Chondrohierax wilsonii,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,26,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.07,5.656236536116929
circaetus beaudouini,Circaetus_beaudouini,Circaetus beaudouini,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,43.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,7.313220387090301
circaetus cinerascens,Circaetus_cinerascens,Circaetus cinerascens,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,30.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,7.026426808699636
circaetus cinereus,Circaetus_cinereus,Circaetus cinereus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,42.9,NA,NA,NA,NA,0,0,TRUE,Brown Snake-Eagle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,7.6246189861593985
circaetus fasciolatus,Circaetus_fasciolatus,Circaetus fasciolatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,28,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.6,6.921263629006929
circaetus gallicus,Circaetus_gallicus,Circaetus gallicus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,40.5,NA,NA,NA,NA,0,0,TRUE,Short-toed Snake-Eagle,NA,5,0,NA,NA,NA,-0.041783070999805716,NA,-0.022685282831083696,NA,NA,1699.5,7.438089369136171
circaetus pectoralis,Circaetus_pectoralis,Circaetus pectoralis,Accipitriformes,Accipitridae,Generalist,intermediate,NA,43,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,7.313220387090301
circus aeruginosus,Circus_aeruginosus,Circus aeruginosus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,45.6,NA,NA,NA,NA,0,0,TRUE,Western Marsh-Harrier,2,5,0,0,0,0,-0.29117596170603677,NA,-0.04963798109177147,-0.06481750007647082,NA,584.5,6.3707567809121235
circus approximans,Circus_approximans,Circus approximans,Accipitriformes,Accipitridae,Aerial,more_3D,3D,44.7,NA,NA,NA,NA,0,0,TRUE,Swamp Harrier,3,5,0,0,0,0,-0.3070250352949119,NA,-0.045516838824462905,-0.07503518594291408,NA,755,6.626717749249025
circus assimilis,Circus_assimilis,Circus assimilis,Accipitriformes,Accipitridae,Aerial,more_3D,3D,45,NA,NA,NA,NA,0,0,TRUE,Spotted Harrier,2,4,1,0,0,0,-0.36673173138432547,NA,-0.13700636058191215,NA,NA,568,6.342121418721152
circus buffoni,Circus_buffoni,Circus buffoni,Accipitriformes,Accipitridae,Aerial,more_3D,3D,48.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.4,6.229299647165181
circus cinereus,Circus_cinereus,Circus cinereus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,44.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.67,5.990639206608194
circus cyaneus,Circus_cyaneus,Circus cyaneus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,44.7,NA,NA,NA,NA,0,0,TRUE,Northern Harrier,NA,4,1,NA,NA,NA,-0.42076177348363814,NA,-0.10654324790687573,-0.13176927763112334,NA,436.5,6.0787883752796565
circus macrosceles,Circus_macrosceles,Circus macrosceles,Accipitriformes,Accipitridae,Aerial,more_3D,3D,47.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.6,6.49767955831629
circus macrourus,Circus_macrourus,Circus macrourus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,52.4,NA,NA,NA,NA,0,0,TRUE,Pallid Harrier,NA,5,0,NA,NA,NA,-0.323522736621832,NA,-0.08725644499722808,-0.12629372532429212,NA,383.5,5.949339620807311
circus maillardi,Circus_maillardi,Circus maillardi,Accipitriformes,Accipitridae,Aerial,more_3D,3D,40.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.6,6.49767955831629
circus maurus,Circus_maurus,Circus maurus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,42.6,NA,NA,NA,NA,0,0,TRUE,Black Harrier,NA,NA,NA,NA,NA,NA,NA,NA,-0.07799841394625594,NA,NA,508.99,6.232428369992108
circus melanoleucos,Circus_melanoleucos,Circus melanoleucos,Accipitriformes,Accipitridae,Aerial,more_3D,3D,50.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.3,5.818003618746224
circus pygargus,Circus_pygargus,Circus pygargus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,52,NA,NA,NA,NA,0,0,TRUE,Montagu's Harrier,NA,4,1,NA,NA,NA,-0.2638145910451376,NA,-0.018996500690655036,-0.0316053394153311,NA,305,5.720311776607412
circus ranivorus,Circus_ranivorus,Circus ranivorus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,44,NA,NA,NA,NA,0,0,TRUE,African Marsh-Harrier,NA,NA,NA,NA,NA,NA,NA,NA,-0.06045796903711403,NA,NA,423,6.0473721790462776
circus spilonotus,Circus_spilonotus,Circus spilonotus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,40.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.78,6.325755835761622
dryotriorchis spectabilis,Dryotriorchis_spectabilis,Dryotriorchis spectabilis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,26.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,6.546785410760524
elanoides forficatus,Elanoides_forficatus,Elanoides forficatus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,46.9,NA,NA,NA,NA,0,0,TRUE,Swallow-tailed Kite,NA,NA,NA,NA,NA,NA,-0.12146628107267991,NA,-0.020666636808559107,-0.06378973787533009,NA,577,6.3578422665081
elanus axillaris,Elanus_axillaris,Elanus axillaris,Accipitriformes,Accipitridae,Aerial,more_3D,3D,53.1,NA,NA,NA,NA,0,0,TRUE,Black-shouldered Kite,2,4,1,0,0,0,-0.1627197125523597,NA,-0.020134908409055925,-0.01388911216066715,NA,271,5.602118820879701
elanus caeruleus,Elanus_caeruleus,Elanus caeruleus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,45.2,NA,NA,NA,NA,0,0,TRUE,Black-winged Kite,NA,3,1,NA,NA,NA,-0.0868355528133526,NA,-0.02205971806473222,0,NA,247.75,5.5124201732100975
elanus leucurus,Elanus_leucurus,Elanus leucurus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,41.5,NA,NA,NA,NA,0,0,TRUE,White-tailed Kite,NA,NA,NA,NA,NA,NA,-0.10823967760948362,NA,-0.005515733785302329,NA,NA,311.65,5.741880763254859
elanus scriptus,Elanus_scriptus,Elanus scriptus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,49.2,NA,NA,NA,NA,0,0,TRUE,Letter-winged Kite,2,4,0,0,0,0,-0.17268880082616933,NA,-0.013114942077828018,0,NA,315.8,5.7551091018215415
erythrotriorchis buergersi,Erythrotriorchis_buergersi,Erythrotriorchis buergersi,Accipitriformes,Accipitridae,Generalist,intermediate,NA,34,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,6.354370040797351
erythrotriorchis radiatus,Erythrotriorchis_radiatus,Erythrotriorchis radiatus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,41.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.35,6.788239492980574
eutriorchis astur,Eutriorchis_astur,Eutriorchis astur,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,23.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,6.551080335043404
gampsonyx swainsonii,Gampsonyx_swainsonii,Gampsonyx swainsonii,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,36.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9,4.531523645819793
geranoaetus melanoleucus,Geranoaetus_melanoleucus,Geranoaetus melanoleucus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,36.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2378.62,7.774275766565203
geranospiza caerulescens,Geranospiza_caerulescens,Geranospiza caerulescens,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,24.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.5,5.7120812774708964
gypaetus barbatus,Gypaetus_barbatus,Gypaetus barbatus,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,49.5,NA,NA,NA,NA,0,0,TRUE,Lammergeier,2,5,2,0,0,0,-0.22872590531866124,NA,-0.03557497399671458,0.006116227017436054,NA,5543.75,8.62042644605789
gypohierax angolensis,Gypohierax_angolensis,Gypohierax angolensis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,30,NA,NA,NA,NA,0,0,TRUE,Palm-nut Vulture,NA,NA,NA,NA,NA,NA,-0.12886937951871136,NA,NA,NA,NA,1608.5,7.383057346679081
gyps africanus,Gyps_africanus,Gyps africanus,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,39.2,NA,NA,NA,0,0,0,TRUE,White-backed Vulture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5432.99,8.600244905946111
gyps bengalensis,Gyps_bengalensis,Gyps bengalensis,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,38.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4385,8.385944904806284
gyps coprotheres,Gyps_coprotheres,Gyps coprotheres,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,37.5,NA,NA,NA,NA,0,0,TRUE,Cape Griffon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8176.99,9.00907939121883
gyps fulvus,Gyps_fulvus,Gyps fulvus,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,39.2,NA,NA,NA,NA,0,0,TRUE,Eurasian Griffon,NA,4,0,NA,NA,NA,-0.04719612740348033,NA,-0.03656466909516509,-0.01324522675002068,NA,8328.5,9.027438646917162
gyps himalayensis,Gyps_himalayensis,Gyps himalayensis,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,35.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9797.95,9.189928459103237
gyps indicus,Gyps_indicus,Gyps indicus,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,38.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5515,8.615226931687603
gyps rueppellii,Gyps_rueppellii,Gyps rueppellii,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,37.6,NA,NA,NA,NA,0,0,TRUE,Rueppell's Griffon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399.99,8.909233927839997
gyps tenuirostris,Gyps_tenuirostris,Gyps tenuirostris,Accipitriformes,Accipitridae,Terrestrial,more_2D,2D,37.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5515,8.615226931687603
haliaeetus albicilla,Haliaeetus_albicilla,Haliaeetus albicilla,Accipitriformes,Accipitridae,Aerial,more_3D,3D,38,NA,NA,NA,NA,0,0,TRUE,White-tailed Eagle,NA,5,2,NA,NA,NA,-0.3279658055434128,NA,-0.09740818746733129,-0.085522173438162,NA,4793,8.474911799159631
haliaeetus leucocephalus,Haliaeetus_leucocephalus,Haliaeetus leucocephalus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,41.4,NA,NA,NA,NA,0,0,TRUE,Bald Eagle,NA,NA,NA,NA,NA,NA,-0.25881915393497373,NA,-0.023455053132705975,-0.04783667151963964,NA,4740,8.463792414689122
haliaeetus leucogaster,Haliaeetus_leucogaster,Haliaeetus leucogaster,Accipitriformes,Accipitridae,Aerial,more_3D,3D,41.3,NA,NA,NA,NA,0,0,TRUE,White-bellied Fish-Eagle,2,5,0,0,0,0,-0.3275035666384526,NA,-0.08171355183835406,NA,NA,2865,7.9603236291488395
haliaeetus leucoryphus,Haliaeetus_leucoryphus,Haliaeetus leucoryphus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,42.8,NA,NA,NA,NA,0,0,TRUE,Pallas's Sea-Eagle,NA,NA,NA,NA,NA,NA,-0.20049080375647255,NA,-0.06020734661739044,-0.06874315241960309,NA,2807.5,7.940049686612598
haliaeetus pelagicus,Haliaeetus_pelagicus,Haliaeetus pelagicus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,31.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7756.99,8.95634965133186
haliaeetus sanfordi,Haliaeetus_sanfordi,Haliaeetus sanfordi,Accipitriformes,Accipitridae,Generalist,intermediate,NA,35.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,7.590852123688581
haliaeetus vocifer,Haliaeetus_vocifer,Haliaeetus vocifer,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,33.5,NA,NA,NA,NA,0,0,TRUE,African Fish-Eagle,NA,NA,0,NA,NA,NA,NA,NA,-0.10214781328192889,-0.08299691957096791,NA,3400,8.131530710604252
haliaeetus vociferoides,Haliaeetus_vociferoides,Haliaeetus vociferoides,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,31.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,8.006367567650246
haliastur indus,Haliastur_indus,Haliastur indus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,36.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,6.270988431858299
haliastur sphenurus,Haliastur_sphenurus,Haliastur sphenurus,Accipitriformes,Accipitridae,Aerial,more_3D,3D,45.6,NA,NA,NA,NA,0,0,TRUE,Whistling Kite,2,NA,NA,0,0,0,-0.1681369218019982,NA,NA,-0.04598511324182338,NA,775,6.652863029353347
hamirostra melanosternon,Hamirostra_melanosternon,Hamirostra melanosternon,Accipitriformes,Accipitridae,Aerial,more_3D,3D,52,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196,7.086737934510577
harpagus bidentatus,Harpagus_bidentatus,Harpagus bidentatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,29.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.25,5.371800143307841
harpagus diodon,Harpagus_diodon,Harpagus diodon,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,30.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,5.298317366548036
harpia harpyja,Harpia_harpyja,Harpia harpyja,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,47.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,8.476371196895983
harpyhaliaetus coronatus,Harpyhaliaetus_coronatus,Harpyhaliaetus coronatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,33,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2950,7.989560449333865
harpyhaliaetus solitarius,Harpyhaliaetus_solitarius,Harpyhaliaetus solitarius,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,28.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,8.006367567650246
harpyopsis novaeguineae,Harpyopsis_novaeguineae,Harpyopsis novaeguineae,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,16.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959.59,7.580490546669138
helicolestes hamatus,Helicolestes_hamatus,Helicolestes hamatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,22.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.46,6.05317093654396
henicopernis infuscatus,Henicopernis_infuscatus,Henicopernis infuscatus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,37.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.2,6.347739411025374
henicopernis longicauda,Henicopernis_longicauda,Henicopernis longicauda,Accipitriformes,Accipitridae,Generalist,intermediate,NA,39.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.23,6.347791930654598
hieraaetus ayresii,Hieraaetus_ayresii,Hieraaetus ayresii,Accipitriformes,Accipitridae,Aerial,more_3D,3D,34.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.06,6.692158181423328
hieraaetus morphnoides,Hieraaetus_morphnoides,Hieraaetus morphnoides,Accipitriformes,Accipitridae,Generalist,intermediate,NA,44.9,NA,NA,NA,NA,0,0,TRUE,Little Eagle,2,4,1,0,0,0,-0.40493837646575176,NA,-0.09479351743168468,-0.09860197680453958,NA,791,6.673297967767654
hieraaetus pennatus,Hieraaetus_pennatus,Hieraaetus pennatus,Accipitriformes,Accipitridae,Generalist,intermediate,NA,42,NA,NA,NA,NA,0,0,TRUE,Booted Eagle,NA,5,0,NA,NA,NA,-0.31858194446571964,NA,-0.09327662546856089,-0.07826871394947307,NA,842,6.7357800142423265
hieraaetus spilogaster,Hieraaetus_spilogaster,Hieraaetus spilogaster,Accipitriformes,Accipitridae,Generalist,intermediate,NA,35.2,NA,NA,NA,NA,0,0,TRUE,African Hawk-Eagle,NA,NA,NA,NA,NA,NA,NA,NA,-0.04779066383634844,NA,NA,1466.17,7.290408837524366
hieraaetus weiskei,Hieraaetus_weiskei,Hieraaetus weiskei,Accipitriformes,Accipitridae,Generalist,intermediate,NA,33.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775.05,6.6529275434013035
ichthyophaga humilis,Ichthyophaga_humilis,Ichthyophaga humilis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,33.1,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782,6.661854740545311
ichthyophaga ichthyaetus,Ichthyophaga_ichthyaetus,Ichthyophaga ichthyaetus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,29,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,7.371489295214277
ictinaetus malayensis,Ictinaetus_malayensis,Ictinaetus malayensis,Accipitriformes,Accipitridae,Aerial,more_3D,3D,43.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028,6.93537044601511
ictinia mississippiensis,Ictinia_mississippiensis,Ictinia mississippiensis,Accipitriformes,Accipitridae,Generalist,intermediate,NA,53.6,NA,NA,NA,NA,0,0,TRUE,Mississippi Kite,NA,NA,NA,NA,NA,NA,-0.23853470163450713,NA,-0.04798273578483093,-0.036867655545186874,NA,278,5.627621113690637
ictinia plumbea,Ictinia_plumbea,Ictinia plumbea,Accipitriformes,Accipitridae,Generalist,intermediate,NA,41.8,NA,NA,NA,NA,0,0,TRUE,Plumbeous Kite,NA,NA,NA,NA,NA,NA,-0.06479999322691547,NA,-0.013333530869465144,NA,NA,247,5.5093883366279774
kaupifalco monogrammicus,Kaupifalco_monogrammicus,Kaupifalco monogrammicus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,32.4,NA,NA,NA,NA,0,0,TRUE,Lizard Buzzard,NA,NA,NA,NA,NA,NA,-0.2517753639885369,-0.037740327982847086,-0.07410797215372185,-0.10686314554236126,NA,275.5,5.6185876285929695
leptodon cayanensis,Leptodon_cayanensis,Leptodon cayanensis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,18.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,6.161207321695077
leptodon forbesi,Leptodon_forbesi,Leptodon forbesi,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,28.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,6.3578422665081
leucopternis albicollis,Leucopternis_albicollis,Leucopternis albicollis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,25.4,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.7,6.556352128972503
leucopternis kuhli,Leucopternis_kuhli,Leucopternis kuhli,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,25.8,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.09,5.863886824735253
leucopternis lacernulatus,Leucopternis_lacernulatus,Leucopternis lacernulatus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,29.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,5.7430031878094825
leucopternis melanops,Leucopternis_melanops,Leucopternis melanops,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,28.9,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,5.7430031878094825
leucopternis occidentalis,Leucopternis_occidentalis,Leucopternis occidentalis,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,28.2,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.99,6.492224683390535
leucopternis plumbeus,Leucopternis_plumbeus,Leucopternis plumbeus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,31,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,6.1779441140506
leucopternis polionotus,Leucopternis_polionotus,Leucopternis polionotus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,31.3,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.7,6.556352128972503
leucopternis princeps,Leucopternis_princeps,Leucopternis princeps,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,29.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.99,6.907745278932136
leucopternis schistaceus,Leucopternis_schistaceus,Leucopternis schistaceus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,25.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.99,6.907745278932136
leucopternis semiplumbeus,Leucopternis_semiplumbeus,Leucopternis semiplumbeus,Accipitriformes,Accipitridae,Insessorial,more_3D,3D,24.6,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.04,5.65262952129758
